ix,iy,xmin,xmax,ymin,ymax,count,x_center,y_center
13,8,11.560018333333334,12.056446666666668,38.61814666666667,39.069539999999996,0,11.8082325,38.84384333333333
14,8,12.056446666666668,12.552875,38.61814666666667,39.069539999999996,4,12.304660833333333,38.84384333333333
15,8,12.552875,13.049303333333334,38.61814666666667,39.069539999999996,12,12.801089166666667,38.84384333333333
16,8,13.049303333333334,13.545731666666669,38.61814666666667,39.069539999999996,6,13.297517500000001,38.84384333333333
17,8,13.545731666666669,14.042160000000003,38.61814666666667,39.069539999999996,31,13.793945833333336,38.84384333333333
18,8,14.042160000000003,14.538588333333333,38.61814666666667,39.069539999999996,73,14.290374166666668,38.84384333333333
19,8,14.538588333333333,15.035016666666667,38.61814666666667,39.069539999999996,56,14.7868025,38.84384333333333
20,8,15.035016666666667,15.531445000000001,38.61814666666667,39.069539999999996,111,15.283230833333334,38.84384333333333
21,8,15.531445000000001,16.027873333333336,38.61814666666667,39.069539999999996,104,15.779659166666669,38.84384333333333
22,8,16.027873333333336,16.52430166666667,38.61814666666667,39.069539999999996,55,16.276087500000003,38.84384333333333
23,8,16.52430166666667,17.02073,38.61814666666667,39.069539999999996,17,16.772515833333337,38.84384333333333
24,8,17.02073,17.517158333333334,38.61814666666667,39.069539999999996,13,17.268944166666667,38.84384333333333
25,8,17.517158333333334,18.01358666666667,38.61814666666667,39.069539999999996,9,17.7653725,38.84384333333333
26,8,18.01358666666667,18.510015000000003,38.61814666666667,39.069539999999996,5,18.261800833333336,38.84384333333333
27,8,18.510015000000003,19.006443333333337,38.61814666666667,39.069539999999996,0,18.75822916666667,38.84384333333333
28,8,19.006443333333337,19.502871666666667,38.61814666666667,39.069539999999996,0,19.2546575,38.84384333333333
29,8,19.502871666666667,19.9993,38.61814666666667,39.069539999999996,0,19.751085833333335,38.84384333333333
0,9,5.10645,5.602878333333333,39.069539999999996,39.52093333333333,0,5.354664166666666,39.29523666666667
